H,T,m1,dm1,m2,dm2,amp,phase,Hamp,f,chi1,chi2,Tround
Oe,K,emu,emu,emu,emu,emu,deg,Oe,Hz,cm3/mol,cm3/mol,K
1.3,3.304944705732808e-06, holder=58.19mg,wosk=0.43mg,,,,,,,,,
400.0,2.899785,0.0001086991,1.7123190000000002e-07,0.0001320551,2.695299e-07,0.00017103810000000002,50.54102,3.0,732.4219,10.963279739743589,13.318941944871792,2.9
400.0,2.899864,8.662435e-05,5.508622e-08,0.0001043512,4.818589999999999e-07,0.0001356206,50.30314,3.0,1041.667,8.73684309551282,10.524755005128204,2.9
400.0,2.899705,7.166548e-05,3.3843019999999994e-08,8.43092e-05,1.699405e-07,0.0001106525,49.634409999999995,3.0,1488.095,7.22810680974359,8.50333944102564,2.9
400.0,2.80021,0.0006634099000000001,0.0,3.955418e-06,0.0,0.0006634217,0.3416079,3.0,0.100003,66.91084209358975,0.3989394026410256,2.8
400.0,2.799553,0.0006638550999999999,0.0,4.311626e-06,0.0,0.000663869,0.3721212,3.0,0.1427445,66.95574450897435,0.43486617617948714,2.8
400.0,2.800268,0.0006631873,0.0,5.439792e-06,0.0,0.0006632096000000001,0.46995790000000004,3.0,0.2037335,66.88839088589742,0.5486518418461538,2.8
400.0,2.799868,0.0006601752,0.0,6.353502999999999e-06,0.0,0.0006602058,0.5513955,3.0,0.2908745,66.58459356923076,0.6408077961666665,2.8
400.0,2.800325,0.0006609372,0.0,7.91396e-06,0.0,0.0006609846000000001,0.686018,3.0,0.41520519999999994,66.6614481076923,0.7981938887179486,2.8
400.0,2.799667,0.0006594973,0.0,1.0443210000000001e-05,0.0,0.00065958,0.9072093000000001,3.0,0.5925744000000001,66.51622127051282,1.0532914496153847,2.8
400.0,2.799896,0.0006585335,0.0,1.269992e-05,0.0,0.0006586558999999999,1.1048209999999998,3.0,0.8457527,66.41901339102564,1.2809009056410254,2.8
400.0,2.799668,0.000657728,0.0,1.65855e-05,0.0,0.0006579371000000001,1.444484,3.0,1.206626,66.33777148717948,1.672796519230769,2.8
400.0,2.799754,0.0006566237,0.0,2.173008e-05,0.0,0.0006569832,1.8954349999999998,3.0,1.7230919999999998,66.22639292179487,2.191673581538461,2.8
400.0,2.800011,0.0006545473,0.0,2.810969e-05,0.0,0.0006551506,2.45907,3.0,2.459855,66.01696934743589,2.8351145029487177,2.8
400.0,2.799839,0.0006514041,0.0,3.707626e-05,0.0,0.0006524585,3.257614,3.0,3.51071,65.69994941923076,3.7394735566666664,2.8
400.0,2.800382,0.0006471549,0.0,4.9232870000000006e-05,0.0,0.0006490249,4.350447,3.0,5.012297,65.27137946538461,4.965576772948718,2.8
400.0,2.800011,0.0006404651,0.0,6.439591999999999e-05,0.0,0.0006436943,5.7415400000000005,3.0,7.154304,64.59665309871795,6.494906444102563,2.8
400.0,2.800496,0.0006300716,0.0,8.425414e-05,0.0,0.0006356799,7.616497,3.0,10.20797,63.54837534871795,8.497786145897436,2.8
400.0,2.799953,0.0006138622,0.0,0.0001086328,0.0,0.0006234003,10.03551,3.0,14.575560000000001,61.91351188974359,10.956592789743588,2.8
400.0,2.800125,0.0005908701,0.0,0.0001370001,0.0,0.0006065447,13.054030000000001,3.0,20.81483,59.59455226538461,13.817689573076922,2.8
400.0,2.799982,0.000556117,0.0,0.0001703923,0.0,0.0005816352999999999,17.034879999999998,3.0,29.695909999999998,56.08939024358973,17.185592616666664,2.8
400.0,2.799953,0.0005101599,0.0,0.0002025281,0.0,0.0005488904,21.65256,3.0,42.382459999999995,51.454204273076925,20.426776444871795,2.8
400.0,2.800039,0.00045114410000000004,0.0,0.000227869,0.0,0.0005054259,26.79795,3.0,60.483869999999996,45.50193121410256,22.98263362820513,2.8
400.0,2.800039,0.000381665,0.0,0.0002428441,0.0,0.0004523731,32.4676,3.0,86.32597,38.49434044871794,24.4930068551282,2.8
400.0,2.799953,0.0003086779,0.0,0.0002433656,0.0,0.00039307620000000003,38.25269,3.0,123.1932,31.132936401282052,24.54560481025641,2.8
400.0,2.799953,0.00023902439999999998,0.0,0.0002290061,0.0,0.0003310234,43.773759999999996,3.0,175.8912,24.10775583076923,23.097320367948715,2.8
400.0,2.800039,0.00017893,0.0,0.00020260310000000002,0.0,0.0002703034,48.5505,3.0,251.3405,18.04669628205128,20.43434086794872,2.8
400.0,2.799753,0.0001328064,0.0,0.0001717799,0.0,0.000217131,52.29169,3.0,357.8244,13.394717292307691,17.32554452948718,2.8
400.0,2.800025,9.786328000000001e-05,4.361828e-08,0.00013894489999999998,3.577234e-07,0.0001699498,54.84176,3.0,512.2951,9.87039004820513,14.013840106410253,2.8
400.0,2.800239,7.458015e-05,1.1510639999999998e-07,0.0001087974,8.714396e-08,0.00013190549999999999,55.56952,3.0,732.4219,7.522077436538462,10.973194176923077,2.8
400.0,2.800339,5.880260999999999e-05,5.0247459999999994e-08,8.421246999999999e-05,6.389734e-07,0.00010271069999999999,55.07476,3.0,1041.667,5.930770934230768,8.493583352435897,2.8
400.0,2.800067,4.8067840000000004e-05,5.214978e-07,6.595018e-05,1.33294e-06,8.160847e-05,53.913540000000005,3.0,1488.095,4.848073042051282,6.651667513589743,2.8
400.0,2.700189,0.0006683969,0.0,4.1476229999999995e-06,0.0,0.0006684097,0.3555346,3.0,0.100003,67.41382579871795,0.4183250018076922,2.7
400.0,2.700189,0.0006714698,0.0,2.7729559999999996e-06,0.0,0.0006714755,0.236612,3.0,0.1427445,67.72375534102564,0.27967749810256404,2.7
400.0,2.7000610000000003,0.0006685042,0.0,7.003631e-06,0.0,0.0006685409,0.6002413000000001,3.0,0.2037335,67.42464796666665,0.7063790394487179,2.7
400.0,2.7001630000000003,0.0006679185,0.0,8.864501e-06,0.0,0.0006679772999999999,0.7603753000000001,3.0,0.2908745,67.36557486538462,0.8940644790641026,2.7
400.0,2.699831,0.0006682825,0.0,1.1067239999999999e-05,0.0,0.0006683741,0.9487726999999999,3.0,0.41520519999999994,67.40228753205128,1.1162304753846153,2.7
400.0,2.700138,0.0006637619,0.0,1.412957e-05,0.0,0.0006639122,1.2194770000000001,3.0,0.5925744000000001,66.94634445256409,1.4250939383333332,2.7
400.0,2.700598,0.0006626053,0.0,1.777004e-05,0.0,0.0006628436,1.5362149999999999,3.0,0.8457527,66.82969096282051,1.7922680087179486,2.7
400.0,2.699934,0.0006612802,0.0,2.315208e-05,0.0,0.0006616853999999999,2.0051639999999997,3.0,1.206626,66.69604273589744,2.335095043076923,2.7
400.0,2.700341,0.0006595586,0.0,2.987732e-05,0.0,0.0006602349000000001,2.593667,3.0,1.7230919999999998,66.52240392564102,3.0133958517948716,2.7
400.0,2.699908,0.0006564184,0.0,3.908965e-05,0.0,0.0006575813000000001,3.4079330000000003,3.0,2.459855,66.20568657435896,3.942542007051282,2.7
400.0,2.70001,0.0006519713,0.0,5.111615e-05,0.0,0.000653972,4.482958999999999,3.0,3.51071,65.75715662948717,5.155522462179487,2.7
400.0,2.699806,0.0006450608,0.0,6.672174e-05,0.0,0.0006485023999999999,5.905377,3.0,5.012297,65.06017068717948,6.7294862638461534,2.7
400.0,2.699959,0.0006341049,0.0,8.659255e-05,0.0,0.0006399901,7.776139,3.0,7.154304,63.95516985,8.733635780128203,2.7
400.0,2.700214,0.0006185365,0.0,0.0001113433,0.0,0.0006284782,10.20457,3.0,10.20797,62.38495699358974,11.229971039743589,2.7
400.0,2.7001630000000003,0.000594139,0.0,0.0001403674,0.0,0.000610495,13.292589999999999,3.0,14.575560000000001,59.92425016666667,14.157311997435896,2.7
400.0,2.699653,0.0005601776,0.0,0.0001724996,0.0,0.0005861357,17.11555,3.0,20.81483,56.49893819487179,17.39813273333333,2.7
400.0,2.699959,0.0005119016,0.0,0.00020583680000000001,0.0,0.0005517355,21.905170000000002,3.0,29.695909999999998,51.62987034871795,20.760488533333334,2.7
400.0,2.700036,0.00045239360000000003,0.0,0.0002331047,0.0,0.0005089183,27.260679999999997,3.0,42.382459999999995,45.6279545025641,23.510700960256408,2.7
400.0,2.699653,0.00038192010000000004,0.0,0.0002485206,0.0,0.0004556593,33.0526,3.0,60.483869999999996,38.520069573076924,25.06553282307692,2.7
400.0,2.6998830000000003,0.000307062,0.0,0.00024914189999999996,0.0,0.0003954222,39.05494,3.0,86.32597,30.96995838461538,25.128196503846148,2.7
400.0,2.6998830000000003,0.0002362709,0.0,0.00023432810000000002,0.0,0.00033276660000000006,44.76345,3.0,123.1932,23.830040644871794,23.63409182948718,2.7
400.0,2.699985,0.00017525290000000002,0.0,0.0002093134,0.0,0.0002729939,50.06139,3.0,175.8912,17.675827747435896,21.111134843589742,2.7
400.0,2.699831,0.00012643,0.0,0.00017598259999999997,0.0,0.00021668970000000002,54.305659999999996,3.0,251.3405,12.751600128205126,17.749424541025636,2.7
400.0,2.700214,9.13263e-05,0.0,0.0001431128,0.0,0.0001697698,57.456340000000004,3.0,357.8244,9.211076949999999,14.434210225641026,2.7
400.0,2.699959,6.635294e-05,6.405376e-09,0.000112308,5.046612000000001e-08,0.00013044469999999998,59.4249,3.0,512.2951,6.692289474102564,11.327269692307691,2.7
400.0,2.699895,4.998826e-05,5.500905e-08,8.620280999999999e-05,9.374483999999999e-08,9.964814e-05,59.890930000000004,3.0,732.4219,5.041764633589743,8.694327003461536,2.7
400.0,2.700087,3.9350009999999995e-05,2.631348e-08,6.715312e-05,2.990975e-07,7.783293000000001e-05,59.630790000000005,3.0,1041.667,3.9688016496153837,6.7729948082051274,2.7
400.0,2.6999720000000003,3.2203459999999995e-05,1.431614e-07,5.097659000000001e-05,2.035926e-06,6.029656e-05,57.71815,3.0,1488.095,3.248007946410256,5.141446583717949,2.7
400.0,2.599764,0.0006683991,0.0,7.937435e-06,0.0,0.0006684461999999999,0.6803722,3.0,0.100003,67.41404768846154,0.8005615531410256,2.6
400.0,2.600197,0.0006684989999999999,0.0,8.491153e-06,0.0,0.0006685529,0.7277215,3.0,0.1427445,67.4241235,0.8564089827051282,2.6
400.0,2.599878,0.0006678436,0.0,1.0429580000000001e-05,0.0,0.000667925,0.8947037,3.0,0.2037335,67.35802052820512,1.0519167417948718,2.6
400.0,2.599447,0.0006678319,0.0,1.235237e-05,0.0,0.0006679461,1.059635,3.0,0.2908745,67.35684047820513,1.245847369102564,2.6
400.0,2.600082,0.0006666704,0.0,1.5778020000000002e-05,0.0,0.0006668571000000001,1.35576,3.0,0.41520519999999994,67.23969277948717,1.5913549146153847,2.6
400.0,2.599764,0.0006654022,0.0,1.9897620000000002e-05,0.0,0.0006656997,1.7128139999999998,3.0,0.5925744000000001,67.11178342820513,2.0068535453846152,2.6
400.0,2.599878,0.0006635703,0.0,2.521745e-05,0.0,0.0006640492999999999,2.176346,3.0,0.8457527,66.92701987307692,2.543406142948718,2.6
400.0,2.599901,0.0006613986,0.0,3.196468e-05,0.0,0.0006621706,2.76689,3.0,1.206626,66.70798443846154,3.2239248405128205,2.6
400.0,2.600038,0.0006576758,0.0,4.168892e-05,0.0,0.0006589958000000001,3.6270269999999996,3.0,1.7230919999999998,66.33250664871794,4.204701713333333,2.6
400.0,2.599787,0.0006526192,0.0,5.3778680000000006e-05,0.0,0.0006548313,4.7107790000000005,3.0,2.459855,65.82250315897436,5.424062507179487,2.6
400.0,2.600151,0.0006452933,0.0,6.901169e-05,0.0,0.0006489730000000001,6.104366000000001,3.0,3.51071,65.08362039871794,6.9604482721794865,2.6
400.0,2.5998099999999997,0.0006343029,0.0,8.899996999999999e-05,0.0,0.0006405162999999999,7.987113000000001,3.0,5.012297,63.97513992692307,8.976445692179485,2.6
400.0,2.599992,0.0006181468,0.0,0.0001138624,0.0,0.0006285461,10.436869999999999,3.0,7.154304,62.34565225128205,11.48404488205128,2.6
400.0,2.599673,0.0005940556,0.0,0.0001431726,0.0,0.0006110651,13.550370000000001,3.0,10.20797,59.91583852820512,14.440241592307691,2.6
400.0,2.599901,0.0005592205,0.0,0.0001756193,0.0,0.0005861481999999999,17.43453,3.0,14.575560000000001,56.40240607051282,17.712782475641024,2.6
400.0,2.599924,0.0005121194,0.0,0.00020721369999999998,0.0,0.0005524526,22.02923,3.0,20.81483,51.651837433333334,20.899361255128202,2.6
400.0,2.5996509999999997,0.0004505313,0.0,0.0002349224,0.0,0.0005081014,27.539070000000002,3.0,29.695909999999998,45.44012483461538,23.694032317948718,2.6
400.0,2.600151,0.00038077440000000004,0.0,0.000251378,0.0,0.00045626760000000004,33.43182,3.0,42.382459999999995,38.404515446153844,25.353727256410256,2.6
400.0,2.599719,0.0003056412,0.0,0.000251759,0.0,0.00039597870000000003,39.47854,3.0,60.483869999999996,30.82665795384615,25.392154525641022,2.6
400.0,2.599673,0.0002336527,0.0,0.0002370061,0.0,0.00033281449999999997,45.40821,3.0,86.32597,23.565971678205127,23.90419216282051,2.6
400.0,2.599992,0.0001727778,0.0,0.00021158549999999998,0.0,0.0002731677,50.7654,3.0,123.1932,17.426191699999997,21.340296519230765,2.6
400.0,2.599878,0.0001233442,0.0,0.0001790623,0.0,0.000217433,55.4396,3.0,175.8912,12.440369505128203,18.060039924358975,2.6
400.0,2.5998099999999997,8.697184000000001e-05,0.0,0.00014512190000000002,0.0,0.0001691876,59.06565,3.0,251.3405,8.771890580512821,14.636845991025641,2.6
400.0,2.600219,6.220623000000001e-05,0.0,0.000114515,0.0,0.00013032,61.48854,3.0,357.8244,6.274056556538462,11.549865448717947,2.6
400.0,2.599855,4.495723e-05,5.7766699999999994e-08,8.800766999999999e-05,2.0395329999999998e-07,9.882560999999999e-05,62.94055,3.0,512.2951,4.534340107820513,8.876363331923075,2.6
400.0,2.600037,3.39511e-05,5.173176e-08,6.701172e-05,3.7270020000000003e-07,7.512155e-05,63.131209999999996,3.0,732.4219,3.424273124358974,6.758733349230768,2.6
400.0,2.6000259999999997,2.6785300000000003e-05,3.692737e-08,5.006403e-05,3.846671e-07,5.677904e-05,61.85229,3.0,1041.667,2.701537885897436,5.049406718076923,2.6
400.0,2.600174,2.15921e-05,2.7356479999999996e-07,3.9274159999999995e-05,7.630164e-07,4.4818279999999996e-05,61.198930000000004,3.0,1488.095,2.1777570602564102,3.9611514964102557,2.6
400.0,2.499908,0.0006693744000000001,0.0,1.004817e-05,0.0,0.0006694499,0.8600186,3.0,0.100003,67.51241544615385,1.0134481203846153,2.5
400.0,2.4999689999999997,0.0006690700999999999,0.0,1.167759e-05,0.0,0.000669172,0.9999083000000001,3.0,0.1427445,67.4817240602564,1.1777897503846153,2.5
400.0,2.500029,0.0006676849000000001,0.0,1.400211e-05,0.0,0.0006678316999999999,1.201381,3.0,0.2037335,67.34201420897436,1.4122384534615384,2.5
400.0,2.500029,0.0006675030000000001,0.0,1.81707e-05,0.0,0.0006677502999999999,1.559315,3.0,0.2908745,67.32366796153846,1.8326781653846151,2.5
400.0,2.499989,0.000665902,0.0,2.24548e-05,0.0,0.0006662805000000001,1.931332,3.0,0.41520519999999994,67.16219274358974,2.2647680974358972,2.5
400.0,2.500029,0.0006634337,0.0,2.822212e-05,0.0,0.0006640337,2.435864,3.0,0.5925744000000001,66.91324253717949,2.8464540774358973,2.5
400.0,2.499908,0.0006611410000000001,0.0,3.561195e-05,0.0,0.0006620994999999999,3.083222,3.0,0.8457527,66.68200316666668,3.591784751923077,2.5
400.0,2.499949,0.0006564594999999999,0.0,4.689689e-05,0.0,0.0006581325,4.086218,3.0,1.206626,66.20983187820512,4.729972226025641,2.5
400.0,2.499868,0.0006506576,0.0,5.750288000000001e-05,0.0,0.0006531936,5.050482,3.0,1.7230919999999998,65.62465819487178,5.79968149948718,2.5
400.0,2.499989,0.000642466,0.0,7.238505e-05,0.0,0.0006465309,6.4282639999999995,3.0,2.459855,64.79846182051281,7.300681901923076,2.5
400.0,2.500089,0.0006314791,0.0,9.209204e-05,0.0,0.0006381589,8.297264,3.0,3.51071,63.6903343551282,9.28830870102564,2.5
400.0,2.500653,0.0006135658,0.0,0.0001161288,0.0,0.0006244589,10.71752,3.0,5.012297,61.88361728974358,11.71263166153846,2.5
400.0,2.4998080000000003,0.0005899507,0.0,0.00014474100000000002,0.0,0.0006074469000000001,13.78491,3.0,7.154304,59.50182252435897,14.598428807692308,2.5
400.0,2.499707,0.0005551462,0.0,0.0001765465,0.0,0.0005825426999999999,17.6416,3.0,10.20797,55.99147635128205,17.806298916666666,2.5
400.0,2.4998080000000003,0.0005080995,0.0,0.0002078527,0.0,0.0005489698,22.24843,3.0,14.575560000000001,51.24639444230769,20.96381013974359,2.5
400.0,2.499707,0.0004481332,0.0,0.0002333726,0.0,0.0005052585,27.508979999999998,3.0,20.81483,45.198254928205124,23.537721079487177,2.5
400.0,2.499868,0.0003777305,0.0,0.0002496247,0.0,0.0004527613,33.45888,3.0,29.695909999999998,38.09751081410256,25.176891216666665,2.5
400.0,2.4999290000000003,0.0003040586,0.0,0.0002511734,0.0,0.00039438529999999997,39.559059999999995,3.0,42.382459999999995,30.667038541025637,25.33309151025641,2.5
400.0,2.499787,0.00023321709999999998,0.0,0.0002365955,0.0,0.00033221620000000005,45.412,3.0,60.483869999999996,23.522037508974353,23.862779467948716,2.5
400.0,2.4999290000000003,0.0001721798,0.0,0.0002120242,0.0,0.0002731303,50.920759999999994,3.0,86.32597,17.36587803333333,21.384543351282048,2.5
400.0,2.4998080000000003,0.0001230894,0.0,0.0001795837,0.0,0.0002177184,55.572680000000005,3.0,123.1932,12.414670638461537,18.11262779358974,2.5
400.0,2.499707,8.642416e-05,0.0,0.000146907,0.0,0.00017044290000000001,59.53205,3.0,175.8912,8.716652137435897,14.816889346153845,2.5
400.0,2.499868,6.048973000000001e-05,0.0,0.0001159654,0.0,0.0001307937,62.45261,3.0,251.3405,6.100932127051283,11.696151305128204,2.5
400.0,2.499888,4.322565e-05,0.0,8.9594e-05,0.0,9.947634e-05,64.24448000000001,3.0,357.8244,4.359694725,9.036358948717947,2.5
400.0,2.499878,3.1442240000000005e-05,1.6437910000000003e-09,6.830407e-05,1.999866e-07,7.519349e-05,65.28208000000001,3.0,512.2951,3.171232077948718,6.889078444743588,2.5
400.0,2.4999689999999997,2.395459e-05,9.076853000000002e-09,5.18867e-05,1.468606e-08,5.7149390000000005e-05,65.2186,3.0,732.4219,2.416035378589743,5.233239344871794,2.5
400.0,2.500109,1.885221e-05,6.848735000000001e-08,3.901379e-05,9.028542000000001e-07,4.332992e-05,64.20926999999999,3.0,1041.667,1.9014145649999998,3.93489084525641,2.5
400.0,2.50028,1.507358e-05,1.206911e-07,3.0409340000000003e-05,1.4582069999999998e-06,3.394026e-05,63.63288000000001,3.0,1488.095,1.5203058187179486,3.0670548433333336,2.5
400.0,2.400143,0.0006698146000000001,0.0,1.437546e-05,0.0,0.0006699689,1.229485,3.0,0.100003,67.55681356666668,1.4498941515384616,2.4
400.0,2.399809,0.0006693069,0.0,1.762668e-05,0.0,0.0006695389999999999,1.508577,3.0,0.1427445,67.50560746538461,1.777808866153846,2.4
400.0,2.399827,0.0006676567,0.0,2.123251e-05,0.0,0.0006679943,1.82148,3.0,0.2037335,67.33916998589743,2.1414891816666666,2.4
400.0,2.3996880000000003,0.0006650494,0.0,2.604061e-05,0.0,0.0006655589999999999,2.242322,3.0,0.2908745,67.07620038205128,2.6264292162820513,2.4
400.0,2.399986,0.0006629972,0.0,3.0832129999999994e-05,0.0,0.0006637138000000001,2.662574,3.0,0.41520519999999994,66.86921759487178,3.1096970091025633,2.4
400.0,2.39988,0.0006600393,0.0,3.9578190000000006e-05,0.0,0.0006612247999999999,3.43154,3.0,0.5925744000000001,66.57088683461538,3.991815650384616,2.4
400.0,2.399915,0.0006539073,0.0,4.926709e-05,0.0,0.0006557606,4.308673000000001,3.0,0.8457527,65.95241960384615,4.969028167051282,2.4
400.0,2.399757,0.000647414,0.0,6.187143e-05,0.0,0.0006503637000000001,5.459009,3.0,1.206626,65.29751202564103,6.240288971923076,2.4
400.0,2.399968,0.0006377255000000001,0.0,7.70455e-05,0.0,0.0006423626,6.888686999999999,3.0,1.7230919999999998,64.3203398525641,7.770730108974358,2.4
400.0,2.399985,0.0006249132,0.0,9.59691e-05,0.0,0.0006322393,8.73081,3.0,2.459855,63.02810441538461,9.679344996153844,2.4
400.0,2.399775,0.0006070258,0.0,0.00011949270000000001,0.0,0.000618675,11.13626,3.0,3.51071,61.22399959743589,12.051911165384615,2.4
400.0,2.399827,0.0005817525,0.0,0.0001462285,0.0,0.0005998489,14.10949,3.0,5.012297,58.67496048076923,14.74845653205128,2.4
400.0,2.400038,0.0005473562999999999,0.0,0.0001763526,0.0,0.0005750644,17.85841,3.0,7.154304,55.20579502692306,17.786742361538458,2.4
400.0,2.400003,0.0005007116,0.0,0.00020588880000000002,0.0,0.0005413891999999999,22.35209,3.0,10.20797,50.501258425641026,20.7657332,2.4
400.0,2.3999509999999997,0.0004425872,0.0,0.000230845,0.0,0.0004991721,27.545679999999997,3.0,14.575560000000001,44.63889105641025,23.282789935897434,2.4
400.0,2.399932,0.0003749401,0.0,0.0002448025,0.0,0.00044778160000000006,33.14096,3.0,20.81483,37.81607393205128,24.69052907051282,2.4
400.0,2.3998630000000003,0.000301838,0.0,0.0002461379,0.0,0.00038947410000000004,39.19599,3.0,29.695909999999998,30.4430711025641,24.825216144871792,2.4
400.0,2.400073,0.00023335549999999999,0.0,0.0002334191,0.0,0.00033005949999999996,45.0078,3.0,42.382459999999995,23.535996391025638,23.54241102179487,2.4
400.0,2.400213,0.00017379709999999998,0.0,0.00020971099999999998,0.0,0.00027236759999999996,50.3499,3.0,60.483869999999996,17.5289972525641,21.15123637179487,2.4
400.0,2.399634,0.0001244061,0.0,0.0001789463,0.0,0.0002179419,55.1924,3.0,86.32597,12.54747165,18.04834028333333,2.4
400.0,2.399932,8.775094e-05,0.0,0.0001468808,0.0,0.00017109700000000002,59.14465,3.0,123.1932,8.850469807435896,14.814246841025641,2.4
400.0,2.400178,6.138808000000001e-05,0.0,0.00011690450000000001,0.0,0.0001320423,62.29545,3.0,175.8912,6.191538786666667,11.790867967948719,2.4
400.0,2.3999330000000003,4.3327730000000004e-05,0.0,9.103251e-05,0.0,0.0001008177,64.54746999999999,3.0,251.3405,4.369990409102564,9.181445591923076,2.4
400.0,2.399898,3.133314e-05,0.0,6.97016e-05,0.0,7.642041e-05,65.79453000000001,3.0,357.8244,3.1602283638461537,7.030031887179487,2.4
400.0,2.399827,2.305739e-05,2.6065240000000003e-08,5.24372e-05,3.779788e-07,5.728266e-05,66.26422,3.0,512.2951,2.325544706794872,5.28876221025641,2.4
400.0,2.4000470000000003,1.7646789999999998e-05,8.855751e-08,3.938749e-05,1.5017389999999999e-07,4.315998e-05,65.86617,3.0,732.4219,1.7798371401282047,3.9725818439743588,2.4
400.0,2.4001080000000004,1.41211e-05,9.135826e-08,2.9558890000000002e-05,3.6506259999999997e-07,3.2758709999999996e-05,64.4649,3.0,1041.667,1.4242396628205127,2.9812793285897436,2.4
400.0,2.400353,1.146019e-05,3.120864e-07,2.1959029999999996e-05,2.076485e-06,2.476964e-05,62.440419999999996,3.0,1488.095,1.1558630093589743,2.2147652437179484,2.4
400.0,2.1998439999999997,0.0006634396,0.0,3.364138e-05,0.0,0.0006642919999999999,2.902841,3.0,0.100003,66.91383760512821,3.3930350828205125,2.2
400.0,2.209172,0.0006596864,0.0,3.984891e-05,0.0,0.0006608889,3.4567989999999997,3.0,0.1427445,66.53529370256409,4.019120191923077,2.21
400.0,2.210084,0.0006545291000000001,0.0,4.7101579999999995e-05,0.0,0.0006562216,4.116055,3.0,0.2037335,66.01513371410256,4.750617049487179,2.21
400.0,2.201681,0.0006455579,0.0,5.5590019999999996e-05,0.0,0.000647947,4.92169,3.0,0.2908745,65.11030768333333,5.606752401794871,2.2
400.0,2.208691,0.0006369771,0.0,6.629276e-05,0.0,0.0006404175,5.941611,3.0,0.41520519999999994,64.24485699615384,6.68621978102564,2.21
400.0,2.210124,0.0006268676999999999,0.0,7.933166e-05,0.0,0.0006318676,7.212581,3.0,0.5925744000000001,63.22523328076922,8.001309861794871,2.21
400.0,2.2112,0.0006137463,0.0,9.471556999999999e-05,0.0,0.0006210117,8.772886,3.0,0.8457527,61.901822334615375,9.55291524602564,2.21
400.0,2.209858,0.0005966214,0.0,0.0001130559,0.0,0.0006072386000000001,10.72996,3.0,1.206626,60.174622484615384,11.402702119230769,2.21
400.0,2.2105360000000003,0.0005739179,0.0,0.00013428690000000002,0.0,0.000589419,13.169310000000001,3.0,1.7230919999999998,57.88477076025641,13.544039003846155,2.21
400.0,2.208731,0.0005451789,0.0,0.0001578754,0.0,0.000567578,16.1502,3.0,2.459855,54.98618469615384,15.92315092051282,2.21
400.0,2.208214,0.0005075543,0.0,0.0001831332,0.0,0.0005395823,19.8402,3.0,3.51071,51.19140612948718,18.470626723076922,2.21
400.0,2.210828,0.00045921910000000006,0.0,0.0002063223,0.0,0.0005034392,24.19388,3.0,5.012297,46.31636743205129,20.809455565384614,2.21
400.0,2.197993,0.00040208940000000003,0.0,0.00022354770000000001,0.0,0.0004600537,29.072540000000004,3.0,7.154304,40.554324484615385,22.546791742307693,2.2
400.0,2.194623,0.00033834129999999997,0.0,0.0002312252,0.0,0.00040980480000000005,34.34902,3.0,10.20797,34.12475650128204,23.321136517948716,2.19
400.0,2.190681,0.0002731513,0.0,0.00022703880000000002,0.0,0.0003551876,39.7328,3.0,14.575560000000001,27.549759962820513,22.898900507692307,2.19
400.0,2.209752,0.0002128293,0.0,0.00021183490000000003,0.0,0.0003002837,44.865840000000006,3.0,20.81483,21.46574491153846,21.365450747435897,2.21
400.0,2.210298,0.0001600106,0.0,0.0001897818,0.0,0.0002482349,49.864779999999996,3.0,29.695909999999998,16.138505002564102,19.1411977,2.21
400.0,2.197588,0.00011720489999999999,0.0,0.0001626423,0.0,0.0002004732,54.22234,3.0,42.382459999999995,11.821166003846152,16.403935565384614,2.2
400.0,2.189072,8.439030999999999e-05,0.0,0.000133598,0.0,0.0001580195,57.720490000000005,3.0,60.483869999999996,8.511520112435896,13.474557256410254,2.19
400.0,2.210177,6.036015e-05,0.0,0.0001073165,0.0,0.0001231267,60.64444,3.0,86.32597,6.087862821153846,10.82383212179487,2.21
400.0,2.197602,4.3711620000000005e-05,0.0,8.402936e-05,0.0,9.471874e-05,62.51679,3.0,123.1932,4.408709160769231,8.475115065641026,2.2
400.0,2.193031,3.184313e-05,0.0,6.496414e-05,0.0,7.234863000000001e-05,63.88754,3.0,175.8912,3.2116654321794873,6.552216530512821,2.19
400.0,2.198528,2.384685e-05,0.0,4.961276e-05,0.0,5.5046330000000004e-05,64.32829,3.0,251.3405,2.4051688326923077,5.003892088717948,2.2
400.0,2.209991,1.865322e-05,0.0,3.780412e-05,0.0,4.215560000000001e-05,63.73745,3.0,357.8244,1.8813446376923075,3.8128847697435897,2.21
400.0,2.2019729999999997,1.474125e-05,2.698489e-09,2.847482e-05,2.861183e-07,3.20643e-05,62.62965,3.0,512.2951,1.4867873557692306,2.8719411402564097,2.2
400.0,2.1978619999999998,1.188192e-05,3.978728e-08,2.142283e-05,2.937353e-07,2.449731e-05,60.985580000000006,3.0,732.4219,1.1983982646153846,2.1606846616666666,2.2
400.0,2.1933290000000003,9.90039e-06,1.4331250000000002e-07,1.6654589999999997e-05,1.144332e-06,1.937507e-05,59.270469999999996,3.0,1041.667,0.9985431811538461,1.6797648657692303,2.19
400.0,2.200968,8.018167e-06,2.9301820000000005e-07,1.3212820000000001e-05,1.9822060000000002e-07,1.5455410000000002e-05,58.748630000000006,3.0,1488.095,0.8087040998589743,1.3326314735897435,2.2
400.0,1.999464,0.0006406520999999999,0.0,5.6785319999999995e-05,0.0,0.0006431639,5.065274,3.0,0.100003,64.61551372692307,5.727309133846153,2.0
